Store Name,Address,City,State/Province,Zip/Postal Code,Phone Number,Latitude,Longitude
Tim Hortons - Shell Albian Oil Fields,"Shell Albian Oil Fields,Albian Village",Fort McMurray,AB,"T9H 3W1,(780) 588-5417",(780) 588-5417,56.72595,-111.43453
Tim Hortons - 10080 88 Ave (DT),10080 88 Ave,Fort Saskatchewan,AB,"T8L 2T1,(780) 992-8467",(780) 992-8467,53.70011,-113.20456
Tim Hortons - 9817 101 St,9817 101 St,Fort Saskatchewan,AB,"T8L 1V5,(780) 997-0123",(780) 997-0123,53.70893,-113.2122
Tim Hortons - 10206 100 St (DT),10206 100 St,Grande Prairie,AB,"T8V 3K1,(780) 532-6660",(780) 532-6660,55.17259,-118.79491
Tim Hortons - 10432 100 Ave (DT),10432 100 Ave,Grande Prairie,AB,"T8V 2Z5,(780) 538-3494",(780) 538-3494,55.17043,-118.80634
Tim Hortons - 11740 100 St (DT),11740 100 St,Grande Prairie,AB,"T8V 4H5,(780) 513-8800",(780) 513-8800,55.18642,-118.79496
Tim Hortons - 11910 99 Avenue,11910 99 Avenue,Grande Prairie,AB,"T8W 0C7,(780) 814-9181",(780) 814-9181,55.18832,-118.78985
Tim Hortons - 520 Carmichael Lane (DT),520 Carmichael Lane,Hinton,AB,"T7V 1S8,(780) 865-4420",(780) 865-4420,53.39515,-117.60363
Tim Hortons - 4411 50th St (DT),4411 50th St,Innisfail,AB,"T4G 1P3,(403) 227-1143",(403) 227-1143,52.02737,-113.93937
Tim Hortons - 4924 46 St (DT),4924 46 St,Lacombe,AB,"T4L 2B4,(403) 782-0893",(403) 782-0893,52.46182,-113.72883
Tim Hortons - 5203 Discover Way (DT),5203 Discover Way,Leduc,AB,"T9E 6N4,(780) 986-7555",(780) 986-7555,53.26599,-113.57129
Tim Hortons - 5603 50 St,5603 50 St,Leduc,AB,"T9E 6Z7,(780) 986-8330",(780) 986-8330,53.27016,-113.55219
Tim Hortons - 8002 Sparrow Cres (DT),8002 Sparrow Cres,Leduc,AB,"T9E 7G1,(780) 980-6488",(780) 980-6488,53.30135,-113.54511
Tim Hortons - 2706 Mayor Magrath Dr S (DT),2706 Mayor Magrath Dr S,Lethbridge,AB,"T1K 7J5,(403) 381-0548",(403) 381-0548,49.66549,-112.7964
Tim Hortons - 2953 26th Avenue North (DT),2953 26th Avenue North,Lethbridge,AB,"T1H 5P4,(403) 381-3806",(403) 381-3806,49.72741,-112.79754
Tim Hortons - 3700 Mayor McGrath Dr.,3700 Mayor McGrath Dr.,Lethbridge,AB,"T1K 7T6,(403) 315-0017",(403) 315-0017,49.65904,-112.79334
Tim Hortons - 409 41st Street (DT),409 41st Street,Lethbridge,AB,"T1J 0P6,(403) 327-2970",(403) 327-2970,49.73872,-112.82963
Tim Hortons - 425 13 St N (DT),425 13 St N,Lethbridge,AB,"T1H 2S3,(403) 327-8681",(403) 327-8681,49.70492,-112.82414
Tim Hortons - 442 Scenic Dr (DT),442 Scenic Dr,Lethbridge,AB,"T1J 4S3,(403) 320-2656",(403) 320-2656,49.69344,-112.84478
Tim Hortons - 821 3rd Avenue South,821 3rd Avenue South,Lethbridge,AB,"T1J 0H8,(403) 327-5166",(403) 327-5166,49.696,-112.83524
Tim Hortons - 898 Heritage Blvd West (DT),898 Heritage Blvd West,Lethbridge,AB,"T1K 7V5,(403) 327-7298",(403) 327-7298,49.69731,-112.89293
Tim Hortons - University of Lethbridge,"University of Lethbridge,4401 University Dr",Lethbridge,AB,"T1K 3M4,(403) 329-2941",(403) 329-2941,49.67575,-112.86899
Tim Hortons - Walmart,"Walmart,3055 26th Ave N",Lethbridge,AB,"T1H 5P4,(403) 327-5090",(403) 327-5090,49.72753,-112.79749
Tim Hortons - 3902 50th Ave (DT),3902 50th Ave,Lloydminster,AB,"T9V 1B1,(780) 808-2253",(780) 808-2253,53.27424,-110.00554
Tim Hortons - 4301 75th Avenue (DT),4301 75th Avenue,Lloydminster,AB,"T9V 0A6,(780) 808-2600",(780) 808-2600,53.27763,-110.05478
Tim Hortons - 5401 44th St,5401 44th St,Lloydminster,AB,"T9V 0A9,(780) 875-4713",(780) 875-4713,53.27801,-110.01589
Tim Hortons - 1820 Strachan Road SE,1820 Strachan Road SE,Medicine Hat,AB,"T1B 4J8,(403) 528-2859",(403) 528-2859,50.00152,-110.65754
Tim Hortons - 2051 Strachan Road SE,2051 Strachan Road SE,Medicine Hat,AB,"T1B 0G4,(403) 528-2859",(403) 528-2859,50.00089,-110.65539
Tim Hortons - 2355 Trans Canada Way SE (DT),2355 Trans Canada Way SE,Medicine Hat,AB,"T1B 4E9,(403) 528-9797",(403) 528-9797,50.0027,-110.64494
Tim Hortons - 3201 13th Ave. SE (DT),3201 13th Ave. SE,Medicine Hat,AB,"T1B 1E2,(403) 504-0824",(403) 504-0824,50.00971,-110.66438
Tim Hortons - 550 3 St SW,550 3 St SW,Medicine Hat,AB,"T1A 0H3,(403) 527-1770",(403) 527-1770,50.03591,-110.69402
Tim Hortons - 749-1 Street SE (DT),749-1 Street SE,Medicine Hat,AB,"T1A 0B4,(403) 528-9440",(403) 528-9440,50.04271,-110.67324
Tim Hortons - Palliser Health Authority,"Palliser Health Authority,666 5 St SW",Medicine Hat,AB,"T1A 4H6,(403) 529-8806",(403) 529-8806,50.03432,-110.7021
Tim Hortons - 8809 - 100th St (DT),8809 - 100th St,Morinville,AB,"T8R 1V5,(780) 939-4452",(780) 939-4452,53.78565,-113.64485
Tim Hortons - 10 - 18 Southridge Dr (DT),10 - 18 Southridge Dr,Okotoks,AB,"T1S 1N1,(403) 995-2151",(403) 995-2151,50.7156,-113.98015
Tim Hortons - 5508 46 St (DT),5508 46 St,Olds,AB,"T4H 1B8,(403) 556-8467",(403) 556-8467,51.79502,-114.11549
Tim Hortons - 6700 46th Street (DT),6700 46th Street,Olds,AB,"T4H 0A2,(403) 507-8462",(403) 507-8462,51.79498,-114.1344
Tim Hortons - 7820 100 Ave (DT),7820 100 Ave,Peace River,AB,"T8S 2A3,(780) 624-1400",(780) 624-1400,56.23309,-117.30867
Tim Hortons - 4750 Highway 2A (DT),4750 Highway 2A,Ponoka,AB,"T4J 1K3,(403) 783-5594",(403) 783-5594,52.68062,-113.5831
Tim Hortons - 3020 22 St (DT),3020 22 St,Red Deer,AB,"T4R 3J5,(403) 352-7520",(403) 352-7520,52.23773,-113.76828
Tim Hortons - 4217 50th Avenue (DT),4217 50th Avenue,Red Deer,AB,"T4R 3Z4,(403) 343-1152",(403) 343-1152,52.24288,-113.81436
Tim Hortons - 5111 22 Street (DT),5111 22 Street,Red Deer,AB,"T4R 2K1,(403) 340-1420",(403) 340-1420,52.23889,-113.81642
Tim Hortons - 6620 Orr Dr (DT),6620 Orr Dr,Red Deer,AB,"T4P 3V8,(403) 341-3561",(403) 341-3561,52.28565,-113.85101
Tim Hortons - 6721 Gaetz Ave,6721 Gaetz Ave,Red Deer,AB,"T4N 4C9,(403) 342-1809",(403) 342-1809,52.26618,-113.81413
Tim Hortons - 7111 50 Ave (DT),7111 50 Ave,Red Deer,AB,"T4N 4E4,(403) 314-0767",(403) 314-0767,52.26472,-113.81419
"Tim Hortons - Red Deer College, The Forum","Red Deer College  The Forum,100 College Blvd",Red Deer,AB,"T4N 5H5,(403) 340-1393",(403) 340-1393,52.24674,-113.82782
Tim Hortons - 37444A Highway 2 S (DT),37444A Highway 2 S,Red Deer County,AB,"T4E 1B2,(403) 352-0001",(403) 352-0001,52.19405,-113.8173
Tim Hortons - 37543 Highway 2 North (DT),37543 Highway 2 North,Red Deer County,AB,"T4E 1B1,(403) 309-9939",(403) 309-9939,52.19405,-113.8173
Tim Hortons - 1475 Highway Ave S.E.,1475 Highway Ave S.E.,Redcliffe,AB,"T0J 2P0,(403) 548-7979",(403) 548-7979,50.06506,-110.78198
"Tim Hortons - 4403-41 Avenue, HWY 11 (DT)",4403-41 Avenue  HWY 11,Rocky Mountain House,AB,"T4T 1A6,(403) 845-6810",(403) 845-6810,52.37295,-114.9158
Tim Hortons - 100 - 664 Wye Rd (DT),100 - 664 Wye Rd,Sherwood Park,AB,"T8A 6G3,(780) 416-0062",(780) 416-0062,53.51217,-113.27308
Tim Hortons - 137 Main Blvd (DT),137 Main Blvd,Sherwood Park,AB,"T8A 3P3,(780) 449-4414",(780) 449-4414,53.53398,-113.29572
Tim Hortons - 2 Pembina Rd (DT),2 Pembina Rd,Sherwood Park,AB,"T8H 2G9,(780) 417-4643",(780) 417-4643,53.56572,-113.31987
Tim Hortons - 340 - 222 Baseline Rd (DT),340 - 222 Baseline Rd,Sherwood Park,AB,"T8H 1S8,(780) 467-0803",(780) 467-0803,53.5413,-113.31712
Tim Hortons - 90 - 993 Fir St,90 - 993 Fir St,Sherwood Park,AB,"T8A 4N5,(780) 467-4342",(780) 467-4342,53.51371,-113.3215
Tim Hortons - Lakeland Ridge (DT),"Lakeland Ridge,590 Baseline Rd",Sherwood Park,AB,"T8H 1Y4,(780) 416-9090",(780) 416-9090,53.54124,-113.28632
"Tim Hortons - 1500 Main St SW, Suite 100 (DT)",1500 Main St SW  Suite 100,Slave Lake,AB,"T0G 2A4,(780) 849-3395",(780) 849-3395,55.27244,-114.78044
Tim Hortons - 171 Highway 16 A (DT),171 Highway 16 A,Spruce Grove,AB,"T7X 4P9,(780) 948-0303",(780) 948-0303,53.53951,-113.92442
Tim Hortons - Westland Market,"Westland Market,70 McLeod Ave.",Spruce Grove,AB,"T7X 3C7,(780) 962-8946",(780) 962-8946,53.54316,-113.91429
Tim Hortons - 13080 St Albert Trail NW (DT),13080 St Albert Trail NW,St. Albert,AB,"T5L 4H5,(780) 482-5696",(780) 482-5696,53.59058,-113.56572
Tim Hortons - 470 St Albert Rd (DT),470 St Albert Rd,St. Albert,AB,"T8N 5J9,(780) 458-6867",(780) 458-6867,53.64676,-113.62731
"Tim Hortons - 700 St. Albert Rd, Unit 400 (DT)",700 St. Albert Rd  Unit 400,St. Albert,AB,"T8N 7A5,(780) 458-6884",(780) 458-6884,53.65767,-113.63055
Tim Hortons - Gateway Village Shopping Ctre (DT),"Gateway Village Shopping Ctre,2 Herbert Rd",St. Albert,AB,"T8N 5T8,(780) 460-1510",(780) 460-1510,53.62182,-113.60892
Tim Hortons - 6608 50th Ave (DT),6608 50th Ave,Stettler,AB,"T0C 2L9,(403) 742-1755",(403) 742-1755,52.32504,-112.73759
Tim Hortons - 4805 44th Avenue (DT),4805 44th Avenue,Stony Plain,AB,"T7Z 1V5,(780) 968-7110",(780) 968-7110,53.53558,-114.00417
Tim Hortons - B - (DT),"B -,72 Boulder Blvd",Stony Plain,AB,"T7Z 1V7,(780) 963-9656",(780) 963-9656,53.54241,-113.97812
"Tim Hortons - 800 Pine Rd, Unit 118 (DT)",800 Pine Rd  Unit 118,Strathmore,AB,"T1P 1C1,(403) 934-3141",(403) 934-3141,51.03755,-113.40277
Tim Hortons - 4 Erickson Drive (DT),4 Erickson Drive,Sylvan Lake,AB,"T4S 1P5,(403) 887-1068",(403) 887-1068,52.31526,-114.07114
Tim Hortons - 50 6200 46th Ave. (DT),50 6200 46th Ave.,Taber,AB,"T1G 2B1,(403) 223-8467",(403) 223-8467,49.78248,-112.14553
Tim Hortons - 6801 Hwy 16A West (DT),6801 Hwy 16A West,Vegreville,AB,"T9C 0A4,(780) 632-6090",(780) 632-6090,53.50553,-112.08487
Tim Hortons - 2710 13th Ave (DT),2710 13th Ave,Wainwright,AB,"P9W 0A1,(780) 842-9154",(780) 842-9154,52.84229,-110.84907
Tim Hortons - 3600 56 Street (DT),3600 56 Street,Wetaskiwin,AB,"T9A 3TA,(780) 352-7100",(780) 352-7100,52.96369,-113.39028
Tim Hortons - 4914 56 St (DT),4914 56 St,Wetaskiwin,AB,"T9A 1V8,(780) 352-8484",(780) 352-8484,52.97041,-113.3903
Tim Hortons - 4216 Elko Dr (DT),4216 Elko Dr,Whitecourt,AB,"T7S 1P5,(780) 778-8771",(780) 778-8771,54.13169,-115.67014
Tim Hortons - 160 Caribou Hwy N (DT),160 Caribou Hwy N,100 Mile House,BC,"V0K 2E0,(250) 395-7733",(250) 395-7733,51.64616,-121.29463
Tim Hortons - 1255 Sumas Way (DT),1255 Sumas Way,Abbotsford,BC,"V2S 8H2,(604) 855-1703",(604) 855-1703,49.02515,-122.26536
Tim Hortons - 1861 Sumas Way (DT),1861 Sumas Way,Abbotsford,BC,"V2S 4L5,(604) 855-3527",(604) 855-3527,49.0363,-122.2676
Tim Hortons - 1915 McCallum Rd (DT),1915 McCallum Rd,Abbotsford,BC,"V2S 3N1,(604) 855-8822",(604) 855-8822,49.0369,-122.29327
Tim Hortons - 2054 Whatcom Rd (DT),2054 Whatcom Rd,Abbotsford,BC,"V3G 2K8,(604) 855-9655",(604) 855-9655,49.04036,-122.22129
Tim Hortons - 2935 Blue Jay Road (DT),2935 Blue Jay Road,Abbotsford,BC,"V2T 2J3,(604) 859-0945",(604) 859-0945,49.05582,-122.37043
Tim Hortons - 30340 Automall Dr (DT),30340 Automall Dr,Abbotsford,BC,"V2T 5M1,(604) 857-7733",(604) 857-7733,49.06114,-122.38272
Tim Hortons - 32780 South Fraser Way (DT),32780 South Fraser Way,Abbotsford,BC,"V2T 4M5,(604) 870-9499",(604) 870-9499,49.05108,-122.31557
Tim Hortons - University College of the Fraser Valley,"University College of the Fraser Valley,33844 King Rd.",Abbotsford,BC,"V2S 7M8,NA",NA,49.03131,-122.28618
Tim Hortons - 26431 Fraser Hwy (DT),26431 Fraser Hwy,Aldergrove,BC,"V4W 3E2,(604) 857-5337",(604) 857-5337,49.05946,-122.49171
Tim Hortons - 2 - 6100 McKay Ave,2 - 6100 McKay Ave,Burnaby,BC,"V5H 4L6,(604) 436-1690",(604) 436-1690,49.22877,-123.0035
Tim Hortons - 3700 Willingdon Avenue,3700 Willingdon Avenue,Burnaby,BC,V5G 3H2,,49.25173,-123.00409
Tim Hortons - 3965 North Rd,3965 North Rd,Burnaby,BC,"V3J 1S2,(604) 420-2793",(604) 420-2793,49.24839,-122.8928
Tim Hortons - 4191 Lougheed Hwy (DT),4191 Lougheed Hwy,Burnaby,BC,"V5C 3Y6,(604) 294-0470",(604) 294-0470,49.26641,-123.01074
Tim Hortons - 4444 Kingsway,4444 Kingsway,Burnaby,BC,"V5C 3Z4,(604) 437-5122",(604) 437-5122,49.23046,-123.00562
Tim Hortons - 4512 Lougheed Hwy,4512 Lougheed Hwy,Burnaby,BC,"V5C 3Z4,(604) 294-0471",(604) 294-0471,49.26633,-123.00285
Tim Hortons - 4820 Kingsway St,4820 Kingsway St,Burnaby,BC,"V5H 4P1,(604) 439-7410",(604) 439-7410,49.22729,-122.99589
Tim Hortons - 5059 Canada Way,5059 Canada Way,Burnaby,BC,"V5E 3N1,(604) 521-3309",(604) 521-3309,49.23954,-122.96349
Tim Hortons - 6641 Kingsway,6641 Kingsway,Burnaby,BC,"V5E 1E2,(604) 437-5125",(604) 437-5125,49.21848,-122.96544
Tim Hortons - 7089 Lougheed Hwy,7089 Lougheed Hwy,Burnaby,BC,"V5A 1W1,(604) 420-7969",(604) 420-7969,49.25875,-122.95587
Tim Hortons - 7380 Market Crossing (DT),7380 Market Crossing,Burnaby,BC,"V5J 3H6,(604) 456-0331",(604) 456-0331,49.19585,-122.99331
Tim Hortons - 9855 Austin Rd Unit 150,9855 Austin Rd Unit 150,Burnaby,BC,"V3J 1N4,(604) 420-2027",(604) 420-2027,49.24899,-122.89591
Tim Hortons - Burnaby General Hospital,"Burnaby General Hospital,3935 Kincaid St",Burnaby,BC,"V5G 2X6,NA",NA,49.24877,-123.01685
Tim Hortons - 1325 Island Hwy (DT),1325 Island Hwy,Campbell River,BC,"V9W 8C2,(250) 286-3400",(250) 286-3400,50.03192,-125.24685
Tim Hortons - 465 Merecroft Rd (DT),465 Merecroft Rd,Campbell River,BC,"V9W 6K6,(250) 286-3401",(250) 286-3401,50.00028,-125.24587
Tim Hortons - 1465 Columbia Ave (DT),1465 Columbia Ave,Castlegar,BC,"V1N 1H8,(250) 365-2992",(250) 365-2992,49.30646,-117.65854
Tim Hortons - 43971 Industrial Way (DT),43971 Industrial Way,Chilliwack,BC,"V2R 3A4,(604) 792-4492",(604) 792-4492,49.14495,-122.00776
Tim Hortons - 45571 Yale Rd (DT),45571 Yale Rd,Chilliwack,BC,"V2P 2N1,(604) 793-6856",(604) 793-6856,49.15254,-121.96363
Tim Hortons - 45600 Menholm Rd,45600 Menholm Rd,Chilliwack,BC,"V2P 1P7,(604) 703-2023",(604) 703-2023,49.16578,-121.96251
Tim Hortons - 45837 Yale Rd (DT),45837 Yale Rd,Chilliwack,BC,"V2P 2N6,(604) 792-3423",(604) 792-3423,49.16445,-121.95901
Tim Hortons - 46345 Yale Rd (DT),46345 Yale Rd,Chilliwack,BC,"V2P 2P8,(604) 792-1300",(604) 792-1300,49.17421,-121.94372
Tim Hortons - 6640 Vedder Rd (DT),6640 Vedder Rd,Chilliwack,BC,"V2R 0J2,(604) 858-8300",(604) 858-8300,49.12191,-121.95973
Tim Hortons - Vedder Crossing Plaza (DT),"Vedder Crossing Plaza,6014 Vedder Rd",Chilliwack,BC,"V2R 5M4,(604) 858-6653",(604) 858-6653,49.11152,-121.95789
Tim Hortons - 17878 56 Ave (DT),17878 56 Ave,Cloverdale,BC,"V3S 1C7,(604) 575-4774",(604) 575-4774,49.10414,-122.72749
Tim Hortons - 1820 Island Highway (DT),1820 Island Highway,Colwood,BC,"V9B 1J2,(250) 478-0356",(250) 478-0356,48.44428,-123.46762
Tim Hortons - 727 Anderton Rd (DT),727 Anderton Rd,Comox,BC,"V9M 4A9,(250) 339-3926",(250) 339-3926,49.6883,-124.93485
Tim Hortons - 1450 United Blvd (DT),1450 United Blvd,Coquitlam,BC,"V3K 6Y2,(604) 515-4252",(604) 515-4252,49.22801,-122.84015
Tim Hortons - 2635 Barnet Hwy (DT),2635 Barnet Hwy,Coquitlam,BC,"V3E 1K9,(604) 944-2637",(604) 944-2637,49.27784,-122.81548
Tim Hortons - Douglas College,"Douglas College,1250 Pinetree Way",Coquitlam,BC,"V3B 7X3,(604) 777-6256",(604) 777-6256,49.28796,-122.7908
Tim Hortons - 2451 Cliffe Ave,2451 Cliffe Ave,Courtenay,BC,"V9N 2L5,(250) 338-6728",(250) 338-6728,49.67707,-124.98334
Tim Hortons - 789 Ryan Rd,789 Ryan Rd,Courtenay,BC,"V9N 3R6,(250) 338-9401",(250) 338-9401,49.69806,-124.98886
Tim Hortons - 1875 Cranbrook St N (DT),1875 Cranbrook St N,Cranbrook,BC,"V1C 3S9,(250) 417-0010",(250) 417-0010,49.52982,-115.74754
Tim Hortons - 11608 8 St (DT),11608 8 St,Dawson Creek,BC,"V1G 4R7,(250) 784-0202",(250) 784-0202,55.74108,-120.22413
Tim Hortons - 10108 Nordel Crt (DT),10108 Nordel Crt,Delta,BC,"V4G 1J7,(604) 582-5841",(604) 582-5841,49.14919,-122.94312
Tim Hortons - 1211 56th St,1211 56th St,Delta,BC,"V4L 2A6,(604) 948-2356",(604) 948-2356,49.02488,-123.06867
Tim Hortons - 1359 Cliveden Ave (DT),1359 Cliveden Ave,Delta,BC,"V3M 6C7,(604) 526-6635",(604) 526-6635,49.16898,-122.95763
Tim Hortons - 7981 120 St,7981 120 St,Delta,BC,"V4C 6P6,(604) 572-9444",(604) 572-9444,49.14827,-122.89035
Tim Hortons - 9591 Ladner Trunk Rd (DT),9591 Ladner Trunk Rd,Delta,BC,"V4K 3N3,(604) 590-0766",(604) 590-0766,49.09188,-122.9572
Tim Hortons - 2628 Beverly St (DT),2628 Beverly St,Duncan,BC,"V9L 5C7,(250) 709-2205",(250) 709-2205,48.78551,-123.7018
Tim Hortons - 1701 9th Ave (DT),1701 9th Ave,Fernie,BC,"V0B 1M0,(250) 423-7709",(250) 423-7709,49.5163,-115.05986
Tim Hortons - 10540 100 St (DT),10540 100 St,Fort St John,BC,"V1J 3Z6,(250) 787-8449",(250) 787-8449,56.25133,-120.84747
Tim Hortons - 8804 96A St (DT),8804 96A St,Fort St John,BC,"V1J 6E2,(250) 787-8467",(250) 787-8467,56.24927,-120.84026
Tim Hortons - 1078 Gibsons Way (DT),1078 Gibsons Way,Gibsons,BC,"V0N 1V0,(604) 886-0882",(604) 886-0882,49.40681,-123.51341
Tim Hortons - 1421 Trans Canada Hwy (DT),1421 Trans Canada Hwy,Golden,BC,"V0A 1H2,(250) 439-1964",(250) 439-1964,51.31656,-116.97348
Tim Hortons - 496 Hwy 93/95 (DT),496 Hwy 93/95,Invermere,BC,"V0A 1K0,(250) 341-3777",(250) 341-3777,49.2471,-117.66322
Tim Hortons - 1120 Rogers Way,1120 Rogers Way,Kamloops,BC,"V1S 1N5,(250) 374-3230",(250) 374-3230,50.65194,-120.36746
Tim Hortons - 1285 Rogers Way (DT),1285 Rogers Way,Kamloops,BC,"V1S 1R9,(250) 372-3101",(250) 372-3101,50.65125,-120.36966
Tim Hortons - 1301 Salish Road (DT),1301 Salish Road,Kamloops,BC,"V2C 1K1,(250) 828-1883",(250) 828-1883,50.70804,-120.33702
Tim Hortons - 1723 East Trans Canada Hwy (DT),1723 East Trans Canada Hwy,Kamloops,BC,"V2C 3Z6,(250) 372-2382",(250) 372-2382,50.67532,-120.2914
Tim Hortons - 1835 East Trans Canada Hwy (DT),1835 East Trans Canada Hwy,Kamloops,BC,"V2C 3Z6,(250) 828-6664",(250) 828-6664,50.67811,-120.28335
Tim Hortons - 450 Lansdowne St (DT),450 Lansdowne St,Kamloops,BC,"V2C 1Y3,(250) 571-1333",(250) 571-1333,50.67668,-120.33079
Tim Hortons - 481 Tranquille Rd,481 Tranquille Rd,Kamloops,BC,"V2B 3H3,(250) 376-1412",(250) 376-1412,50.69213,-120.35922
Tim Hortons - 910 Columbia St W,910 Columbia St W,Kamloops,BC,"V2C 1L2,(250) 828-1922",(250) 828-1922,50.66823,-120.35436
Tim Hortons - Thompson Rivers University,"Thompson Rivers University,900 McGill Rd",Kamloops,BC,"V2C 5N3,(250) 371-5720",(250) 371-5720,50.66764,-120.36404
Tim Hortons - 160 Hollywood Rd N (DT),160 Hollywood Rd N,Kelowna,BC,"V1X 6Y9,(250) 763-9818",(250) 763-9818,49.88987,-119.39955
Tim Hortons - 1694 Powick Rd (DT),1694 Powick Rd,Kelowna,BC,"V1X 7G5,(250) 717-3997",(250) 717-3997,49.88934,-119.42328
Tim Hortons - 1901 Harvey Ave (DT),1901 Harvey Ave,Kelowna,BC,"V1Y 6G5,(250) 869-0855",(250) 869-0855,49.88198,-119.45446
Tim Hortons - 1936 Kane Rd (DT),1936 Kane Rd,Kelowna,BC,"V1V 2J9,(250) 712-0919",(250) 712-0919,49.91528,-119.44361
Tim Hortons - 2090C Harvey Ave,2090C Harvey Ave,Kelowna,BC,"V1Y 8P8,(250) 763-9898",(250) 763-9898,49.88191,-119.44413
Tim Hortons - 2380 Highway 97 N,2380 Highway 97 N,Kelowna,BC,"V1X 4H8,(250) 763-8686",(250) 763-8686,49.88358,-119.43076
Tim Hortons - 3135 Gordon Dr,3135 Gordon Dr,Kelowna,BC,"V1W 3N4,(250) 861-4002",(250) 861-4002,49.86036,-119.47444
Tim Hortons - 3255 Lakeshore Rd,3255 Lakeshore Rd,Kelowna,BC,"V1W 3S9,(250) 712-9881",(250) 712-9881,49.8588,-119.49114
Tim Hortons - 3333 University Way,3333 University Way,Kelowna,BC,"V1V 1V7,(250) 807-8060",(250) 807-8060,49.94016,-119.39327
Tim Hortons - 3491 Sexsmith Rd (DT),3491 Sexsmith Rd,Kelowna,BC,"V1X 7T5,(250) 765-9434",(250) 765-9434,49.91814,-119.38837
Tim Hortons - Orchard Park Mall,"Orchard Park Mall,2271 Harvey Ave.",Kelowna,BC,"V1Y 6H2,(250) 861-5961",(250) 861-5961,49.88188,-119.43838
Tim Hortons - 1115 1st Ave (DT),1115 1st Ave,Ladysmith,BC,"V9G 1A4,(250) 245-2303",(250) 245-2303,48.99704,-123.82296
Tim Hortons - 11852 Hwy 97 North (DT),11852 Hwy 97 North,Lake Country,BC,V4V 1E3,,50.05857,-119.40739
Tim Hortons - 739 McCallum Rd. (DT),739 McCallum Rd.,Langford,BC,"V9B 6A2,(250) 478-4424",(250) 478-4424,48.45993,-123.50052
Tim Hortons - 845 Goldstream Ave (DT),845 Goldstream Ave,Langford,BC,"V9B 2X8,(250) 478-2422",(250) 478-2422,48.44982,-123.50355
Tim Hortons - Canwest Shopping Cntr (DT),"Canwest Shopping Cntr,2945 Jacklin Rd",Langford,BC,"V9B 5E3,(250) 478-6660",(250) 478-6660,48.44027,-123.51163
Tim Hortons - 19712 Fraser Hwy (DT),19712 Fraser Hwy,Langley,BC,"V3A 4C7,(604) 533-4905",(604) 533-4905,49.11284,-122.67744
Tim Hortons - 19840 96 Ave,19840 96 Ave,Langley,BC,"V3A 2Y3,(604) 888-7651",(604) 888-7651,49.17699,-122.67384
Tim Hortons - 19875 96 Ave (DT),19875 96 Ave,Langley,BC,"V1M 3C7,(604) 513-9908",(604) 513-9908,49.17699,-122.67081
Tim Hortons - 20159 88th Ave (DT),20159 88th Ave,Langley,BC,"V1M 0A4,(604) 513-4449",(604) 513-4449,49.16314,-122.66309
Tim Hortons - 20250 88th Ave (DT),20250 88th Ave,Langley,BC,"V2Y 2B9,(604) 888-7101",(604) 888-7101,49.16368,-122.66445
Tim Hortons - 20270 Logan Ave (DT),20270 Logan Ave,Langley,BC,"V3A 4L6,(604) 530-4909",(604) 530-4909,49.11131,-122.66672
Tim Hortons - 21612 Fraser Hwy (DT),21612 Fraser Hwy,Langley,BC,"V3A 4G9,(604) 533-1606",(604) 533-1606,49.10499,-122.65783
Tim Hortons - 26474 56 Ave (DT),26474 56 Ave,Langley,BC,"V4W 3Z3,(604) 857-0535",(604) 857-0535,49.10457,-122.63869
Tim Hortons - 7272 200th Street (DT),7272 200th Street,Langley,BC,"V2Y 1S7,(604) 530-4902",(604) 530-4902,49.11341,-122.66864
Tim Hortons - 8590 200th Street (DT),8590 200th Street,Langley,BC,"V2Y 2B9,(604) 513-9927",(604) 513-9927,49.11341,-122.66864
Tim Hortons - Logan Creek Shopping Plaza (DT),"Logan Creek Shopping Plaza,20020 Willowbrook Dr E",Langley,BC,"V2Y 2T4,(604) 530-4910",(604) 530-4910,49.11539,-122.66597
Tim Hortons - 100 - 20201 Lougheed Hwy (DT),100 - 20201 Lougheed Hwy,Maple Ridge,BC,"V2X 2P6,(604) 465-2002",(604) 465-2002,49.21959,-122.6593
Tim Hortons - 11811 - 224 Street,11811 - 224 Street,Maple Ridge,BC,"V2X 0P1,(604) 466-8001",(604) 466-8001,49.21709,-122.60158
Tim Hortons - 22987 Dewdney Trunk Rd (DT),22987 Dewdney Trunk Rd,Maple Ridge,BC,"V2X 3K8,(604) 466-0671",(604) 466-0671,49.22035,-122.58505
Tim Hortons - 24796 Dewdney Trunk Rd,24796 Dewdney Trunk Rd,Maple Ridge,BC,"V4R 1X3,(604) 463-4240",(604) 463-4240,49.2203,-122.53484
Tim Hortons - 3340 River Ranch Rd (DT),3340 River Ranch Rd,Merritt,BC,"V1K 1M5,(250) 378-4661",(250) 378-4661,50.12273,-120.7638
Tim Hortons - 825 Deloume Rd (DT),825 Deloume Rd,Mill Bay,BC,"V0R 2P0,(250) 743-5022",(250) 743-5022,48.65233,-123.56068
Tim Hortons - 32525 London Ave (DT),32525 London Ave,Mission,BC,"V2V 6M7,(604) 826-3398",(604) 826-3398,49.12884,-122.31872
Tim Hortons - 33291 1st Ave,33291 1st Ave,Mission,BC,"V2V 1J9,(604) 820-6360",(604) 820-6360,49.13438,-122.30245
